State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`18,`308,District - Dhemaji,`81,`812,`0000,Cleaning activities,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`81,`812,`8129,Other building and industrial cleaning activities,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`82,`000,`0000,"Office administrative, office support and other business support activities",212,194,18,178,164,14,34,30,4,40,34,6,36,32,4,4,2,2
`18,`308,District - Dhemaji,`82,`821,`0000,Office administrative and support activities,6,4,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`82,`821,`8219,"Photocopying, document preparation and other specialized office",6,4,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`82,`829,`0000,Business support service activities n.e.c.,206,190,16,174,162,12,32,28,4,40,34,6,36,32,4,4,2,2
`18,`308,District - Dhemaji,`82,`829,`8299,Other business support service activities n.e.c.,206,190,16,174,162,12,32,28,4,40,34,6,36,32,4,4,2,2
`18,`308,District - Dhemaji,`84,`000,`0000,Public administration and defence; compulsory social security,1152,1014,138,924,834,90,228,180,48,52,44,8,50,42,8,2,2,0
`18,`308,District - Dhemaji,`84,`841,`0000,Administration of the State and the economic and social policy of the,836,710,126,672,590,82,164,120,44,34,28,6,32,26,6,2,2,0
`18,`308,District - Dhemaji,`84,`841,`8411,General public administration activities,828,702,126,670,588,82,158,114,44,34,28,6,32,26,6,2,2,0
`18,`308,District - Dhemaji,`84,`841,`8412,"Regulation of the activities of providing health care, education, cultural",8,8,0,2,2,0,6,6,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`84,`842,`0000,Provision of services to the community as a whole,190,184,6,146,142,4,44,42,2,14,12,2,14,12,2,0,0,0
`18,`308,District - Dhemaji,`84,`842,`8421,Foreign affairs,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`84,`842,`8422,Defence activities,152,146,6,120,116,4,32,30,2,10,10,0,10,10,0,0,0,0
`18,`308,District - Dhemaji,`84,`842,`8423,Public order and safety activities,36,36,0,24,24,0,12,12,0,4,2,2,4,2,2,0,0,0
`18,`308,District - Dhemaji,`84,`843,`0000,Compulsory social security activities,126,120,6,106,102,4,20,18,2,4,4,0,4,4,0,0,0,0
`18,`308,District - Dhemaji,`84,`843,`8430,Compulsory social security activities,126,120,6,106,102,4,20,18,2,4,4,0,4,4,0,0,0,0
`18,`308,District - Dhemaji,`85,`000,`0000,Education,3060,2192,868,2548,1890,658,512,302,210,258,162,96,242,156,86,16,6,10
`18,`308,District - Dhemaji,`85,`851,`0000,Primary education,1354,908,446,1172,820,352,182,88,94,110,70,40,108,70,38,2,0,2
`18,`308,District - Dhemaji,`85,`851,`8510,Primary education,1354,908,446,1172,820,352,182,88,94,110,70,40,108,70,38,2,0,2
`18,`308,District - Dhemaji,`85,`852,`0000,Secondary education,1198,900,298,1000,786,214,198,114,84,64,48,16,58,48,10,6,0,6
`18,`308,District - Dhemaji,`85,`852,`8521,General secondary education,1198,900,298,1000,786,214,198,114,84,64,48,16,58,48,10,6,0,6
`18,`308,District - Dhemaji,`85,`853,`0000,Higher education,272,210,62,188,144,44,84,66,18,16,12,4,14,10,4,2,2,0
`18,`308,District - Dhemaji,`85,`853,`8530,Higher education,272,210,62,188,144,44,84,66,18,16,12,4,14,10,4,2,2,0
`18,`308,District - Dhemaji,`85,`854,`0000,Other education,60,44,16,52,36,16,8,8,0,46,26,20,42,22,20,4,4,0
`18,`308,District - Dhemaji,`85,`854,`8549,Other education n.e.c.,60,44,16,52,36,16,8,8,0,46,26,20,42,22,20,4,4,0
`18,`308,District - Dhemaji,`85,`855,`0000,Educational support services,176,130,46,136,104,32,40,26,14,22,6,16,20,6,14,2,0,2
`18,`308,District - Dhemaji,`85,`855,`8550,Educational support services,176,130,46,136,104,32,40,26,14,22,6,16,20,6,14,2,0,2
`18,`308,District - Dhemaji,`86,`000,`0000,Human health activities,862,196,666,768,152,616,94,44,50,106,6,100,106,6,100,0,0,0
`18,`308,District - Dhemaji,`86,`861,`0000,Hospital activities,334,132,202,280,104,176,54,28,26,38,6,32,38,6,32,0,0,0
`18,`308,District - Dhemaji,`86,`861,`8610,Hospital activities,334,132,202,280,104,176,54,28,26,38,6,32,38,6,32,0,0,0
`18,`308,District - Dhemaji,`86,`862,`0000,Medical and dental practice activities,28,26,2,22,20,2,6,6,0,2,0,2,2,0,2,0,0,0
`18,`308,District - Dhemaji,`86,`862,`8620,Medical and dental practice activities,28,26,2,22,20,2,6,6,0,2,0,2,2,0,2,0,0,0
`18,`308,District - Dhemaji,`86,`869,`0000,Other human health activities,500,38,462,466,28,438,34,10,24,66,0,66,66,0,66,0,0,0
`18,`308,District - Dhemaji,`86,`869,`8690,Other human health activities,500,38,462,466,28,438,34,10,24,66,0,66,66,0,66,0,0,0
`18,`308,District - Dhemaji,`87,`000,`0000,Residential care activities,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`87,`879,`0000,Other residential care activities n.e.c.,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`87,`879,`8790,Other residential care activities n.e.c.,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`88,`000,`0000,Social work activities without accommodation,172,40,132,150,34,116,22,6,16,34,10,24,30,8,22,4,2,2
`18,`308,District - Dhemaji,`88,`881,`0000,Social work activities without accommodation for the elderly and disabled,22,14,8,18,10,8,4,4,0,6,2,4,6,2,4,0,0,0
`18,`308,District - Dhemaji,`88,`881,`8810,Social work activities without accommodation for the elderly and,22,14,8,18,10,8,4,4,0,6,2,4,6,2,4,0,0,0
`18,`308,District - Dhemaji,`88,`889,`0000,Other social work activities without accommodation n.e.c.,150,26,124,132,24,108,18,2,16,28,8,20,24,6,18,4,2,2
`18,`308,District - Dhemaji,`88,`889,`8890,Other social work activities without accommodation n.e.c.,150,26,124,132,24,108,18,2,16,28,8,20,24,6,18,4,2,2
`18,`308,District - Dhemaji,`90,`000,`0000,"Creative, arts and entertainment activities",8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`90,`900,`0000,"Creative, arts and entertainment activities",8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`90,`900,`9000,"Dramatic arts, music and other arts activities",8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`92,`000,`0000,Gambling and betting activities,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`92,`920,`0000,Gambling and betting activities,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`92,`920,`9200,Gambling and betting activities,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`93,`000,`0000,Sports activities and amusement and recreation activities,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`93,`931,`0000,Sports activities,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`93,`931,`9311,Operation of sports facilities,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`94,`000,`0000,Activities of membership organizations,64,50,14,60,46,14,4,4,0,56,24,32,52,22,30,4,2,2
`18,`308,District - Dhemaji,`94,`949,`0000,Activities of other membership organizations,64,50,14,60,46,14,4,4,0,56,24,32,52,22,30,4,2,2
`18,`308,District - Dhemaji,`94,`949,`9491,Activities of religious organizations,16,12,4,16,12,4,0,0,0,46,20,26,44,20,24,2,0,2
`18,`308,District - Dhemaji,`94,`949,`9492,Activities of political organizations,46,38,8,42,34,8,4,4,0,6,4,2,4,2,2,2,2,0
`18,`308,District - Dhemaji,`94,`949,`9499,Activities of other membership organizations n.e.c.,2,0,2,2,0,2,0,0,0,4,0,4,4,0,4,0,0,0
`18,`308,District - Dhemaji,`95,`000,`0000,Repair of computers and personal and household goods,42,40,2,40,38,2,2,2,0,8,8,0,8,8,0,0,0,0
`18,`308,District - Dhemaji,`95,`951,`0000,Repair of computers and communication equipment,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`95,`951,`9511,Repair of computers and peripheral equipment,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`95,`952,`0000,Repair of personal and household goods,36,36,0,34,34,0,2,2,0,8,8,0,8,8,0,0,0,0
`18,`308,District - Dhemaji,`95,`952,`9521,Repair of consumer electronics,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`95,`952,`9522,Repair of household appliances and home and garden equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`308,District - Dhemaji,`95,`952,`9529,"Repair of personal and household goods, n.e.c.",32,32,0,30,30,0,2,2,0,8,8,0,8,8,0,0,0,0
`18,`308,District - Dhemaji,`96,`000,`0000,Other personal service activities,64,38,26,50,32,18,14,6,8,52,36,16,52,36,16,0,0,0
`18,`308,District - Dhemaji,`96,`960,`0000,Other personal service activities,64,38,26,50,32,18,14,6,8,52,36,16,52,36,16,0,0,0
`18,`308,District - Dhemaji,`96,`960,`9602,Hairdressing and other beauty treatment,14,4,10,12,4,8,2,0,2,12,6,6,12,6,6,0,0,0
`18,`308,District - Dhemaji,`96,`960,`9609,Other personal service activities n.e.c.,50,34,16,38,28,10,12,6,6,40,30,10,40,30,10,0,0,0
`18,`308,District - Dhemaji,`97,`000,`0000,Activities of households as employers of domestic personnel,28,6,22,26,6,20,2,0,2,20,4,16,18,4,14,2,0,2
`18,`308,District - Dhemaji,`97,`970,`0000,Activities of households as employers of domestic personnel,28,6,22,26,6,20,2,0,2,20,4,16,18,4,14,2,0,2
`18,`308,District - Dhemaji,`97,`970,`9700,Activities of households as employers of domestic personnel,28,6,22,26,6,20,2,0,2,20,4,16,18,4,14,2,0,2
`18,`308,District - Dhemaji,`99,`000,`0000,Activities of extraterritorial organizations and bodies,2142,998,1144,2000,920,1080,142,78,64,2920,1030,1890,2772,1002,1770,148,28,120
`18,`308,District - Dhemaji,`99,`991,`0000,Blank,1084,566,518,990,514,476,94,52,42,1634,710,924,1536,684,852,98,26,72
`18,`308,District - Dhemaji,`99,`991,`9910,Blank,1084,566,518,990,514,476,94,52,42,1634,710,924,1536,684,852,98,26,72
`18,`308,District - Dhemaji,`99,`992,`0000,Incomplete description/ Wrongly Classifed,1058,432,626,1010,406,604,48,26,22,1286,320,966,1236,318,918,50,2,48
`18,`308,District - Dhemaji,`99,`992,`9920,Incomplete description/ Wrongly Classifed,1058,432,626,1010,406,604,48,26,22,1286,320,966,1236,318,918,50,2,48
`18,`309,District - Tinsukia,`00,`000,`0000,Total,6870,5156,1714,5390,4000,1390,1480,1156,324,2042,908,1134,1876,826,1050,166,82,84
`18,`309,District - Tinsukia,`01,`000,`0000,"Crop and animal production, hunting and related service activities",882,724,158,826,678,148,56,46,10,184,106,78,184,106,78,0,0,0
`18,`309,District - Tinsukia,`01,`011,`0000,Growing of non-perennial crops,88,72,16,68,56,12,20,16,4,36,24,12,36,24,12,0,0,0
`18,`309,District - Tinsukia,`01,`011,`0112,Growing of rice,76,62,14,64,52,12,12,10,2,34,22,12,34,22,12,0,0,0
`18,`309,District - Tinsukia,`01,`011,`0113,"Growing of vegetables and melons, roots and tubers",4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`01,`011,`0119,Growing of other non-perennial crop,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`012,`0000,Growing of perennial crops,730,602,128,702,580,122,28,22,6,104,66,38,104,66,38,0,0,0
`18,`309,District - Tinsukia,`01,`012,`0127,Growing of beverage crops,728,600,128,700,578,122,28,22,6,104,66,38,104,66,38,0,0,0
`18,`309,District - Tinsukia,`01,`012,`0129,Growing of other perennial crops,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`013,`0000,Plant propagation,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`013,`0130,Plant propagation,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`014,`0000,Animal production,40,28,12,34,22,12,6,6,0,38,12,26,38,12,26,0,0,0
`18,`309,District - Tinsukia,`01,`014,`0141,Raising of cattle and buffaloes,10,4,6,10,4,6,0,0,0,4,2,2,4,2,2,0,0,0
`18,`309,District - Tinsukia,`01,`014,`0145,Raising of swine/pigs,4,2,2,4,2,2,0,0,0,6,2,4,6,2,4,0,0,0
`18,`309,District - Tinsukia,`01,`014,`0146,Raising of poultry,24,20,4,18,14,4,6,6,0,26,6,20,26,6,20,0,0,0
`18,`309,District - Tinsukia,`01,`014,`0149,Raising of other animals,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`01,`015,`0000,Mixed farming,10,8,2,8,6,2,2,2,0,6,4,2,6,4,2,0,0,0
`18,`309,District - Tinsukia,`01,`015,`0150,Mixed farming,10,8,2,8,6,2,2,2,0,6,4,2,6,4,2,0,0,0
`18,`309,District - Tinsukia,`01,`016,`0000,Support activities to agriculture and post-harvest crop activities,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`016,`0161,Support activities for crop production,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`01,`016,`0163,Post-harvest crop activities,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`02,`000,`0000,Forestry and logging,48,46,2,40,38,2,8,8,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`02,`022,`0000,Logging,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`02,`022,`0220,Logging,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`02,`024,`0000,Support services to forestry,44,42,2,36,34,2,8,8,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`02,`024,`0240,Support services to forestry,44,42,2,36,34,2,8,8,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`03,`000,`0000,Fishing and aquaculture,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`03,`031,`0000,Fishing,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`03,`031,`0312,Freash water fishing,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`03,`032,`0000,Aquaculture,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`03,`032,`0322,Freshwater aquaculture,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`05,`000,`0000,Mining of coal and lignite,68,62,6,30,28,2,38,34,4,8,8,0,4,4,0,4,4,0
`18,`309,District - Tinsukia,`05,`051,`0000,Mining of hard coal,68,62,6,30,28,2,38,34,4,8,8,0,4,4,0,4,4,0
`18,`309,District - Tinsukia,`05,`051,`0510,Mining of hard coal,68,62,6,30,28,2,38,34,4,8,8,0,4,4,0,4,4,0
`18,`309,District - Tinsukia,`06,`000,`0000,Extraction of crude petroleum and natural gas,108,102,6,64,62,2,44,40,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`06,`061,`0000,Extraction of crude petroleum,104,98,6,64,62,2,40,36,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`06,`061,`0610,Extraction of crude petroleum,104,98,6,64,62,2,40,36,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`06,`062,`0000,Extraction of natural gas,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`06,`062,`0620,Extraction of natural gas,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`08,`000,`0000,Other mining and quarrying,12,12,0,6,6,0,6,6,0,8,4,4,6,2,4,2,2,0
`18,`309,District - Tinsukia,`08,`081,`0000,"Quarrying of stone, sand and clay",6,6,0,4,4,0,2,2,0,6,2,4,4,0,4,2,2,0
`18,`309,District - Tinsukia,`08,`081,`0810,"Quarrying of stone, sand and clay",6,6,0,4,4,0,2,2,0,6,2,4,4,0,4,2,2,0
`18,`309,District - Tinsukia,`08,`089,`0000,Mining and quarrying n.e.c.,6,6,0,2,2,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`08,`089,`0892,Extraction and agglomeration of peat,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`08,`089,`0899,Other mining and quarrying n.e.c.,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`09,`000,`0000,Mining support service activities,112,108,4,74,72,2,38,36,2,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`09,`091,`0000,Support activities for petroleum and natural gas mining,112,108,4,74,72,2,38,36,2,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`09,`091,`0910,Support activities for petroleum and natural gas mining,112,108,4,74,72,2,38,36,2,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`10,`000,`0000,Manufacture of food products,68,56,12,64,54,10,4,2,2,82,42,40,78,40,38,4,2,2
`18,`309,District - Tinsukia,`10,`101,`0000,Processing and preserving of meat,6,2,4,6,2,4,0,0,0,14,6,8,14,6,8,0,0,0
`18,`309,District - Tinsukia,`10,`101,`1010,Processing and preserving of meat,6,2,4,6,2,4,0,0,0,14,6,8,14,6,8,0,0,0
`18,`309,District - Tinsukia,`10,`105,`0000,Manufacture of dairy products,8,6,2,8,6,2,0,0,0,32,20,12,30,20,10,2,0,2
`18,`309,District - Tinsukia,`10,`105,`1050,Manufacture of dairy products,8,6,2,8,6,2,0,0,0,32,20,12,30,20,10,2,0,2
`18,`309,District - Tinsukia,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",18,16,2,18,16,2,0,0,0,18,2,16,18,2,16,0,0,0
`18,`309,District - Tinsukia,`10,`106,`1061,Manufacture of grain mill products,18,16,2,18,16,2,0,0,0,18,2,16,18,2,16,0,0,0
`18,`309,District - Tinsukia,`10,`107,`0000,Manufacture of other food products,36,32,4,32,30,2,4,2,2,18,14,4,16,12,4,2,2,0
`18,`309,District - Tinsukia,`10,`107,`1071,Manufacture of bakery products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`10,`107,`1072,Manufacture of sugar,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`10,`107,`1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`10,`107,`1075,Manufacture of prepared meals and dishes,6,6,0,6,6,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`309,District - Tinsukia,`10,`107,`1079,Manufacture of other food products n.e.c.,24,22,2,24,22,2,0,0,0,12,8,4,10,6,4,2,2,0
`18,`309,District - Tinsukia,`11,`000,`0000,Manufacture of beverages,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`11,`110,`0000,Manufacture of beverages,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`11,`110,`1104,Manufacture of soft drinks; production of mineral waters and other,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`12,`000,`0000,Manufacture of tobacco products,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`12,`120,`0000,Manufacture of tobacco products,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`12,`120,`1200,Manufacture of tobacco products,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`13,`000,`0000,Manufacture of textiles,200,26,174,188,20,168,12,6,6,216,8,208,208,6,202,8,2,6
`18,`309,District - Tinsukia,`13,`131,`0000,"Spinning, weaving and finishing of textiles",200,26,174,188,20,168,12,6,6,210,8,202,202,6,196,8,2,6
`18,`309,District - Tinsukia,`13,`131,`1311,Preparation and spinning of textile fibres,24,20,4,22,18,4,2,2,0,46,8,38,42,6,36,4,2,2
`18,`309,District - Tinsukia,`13,`131,`1312,Weaving of textiles,168,6,162,158,2,156,10,4,6,138,0,138,134,0,134,4,0,4
`18,`309,District - Tinsukia,`13,`131,`1313,Finishing of textiles,8,0,8,8,0,8,0,0,0,26,0,26,26,0,26,0,0,0
`18,`309,District - Tinsukia,`13,`139,`0000,Manufacture of other textiles,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0
`18,`309,District - Tinsukia,`13,`139,`1399,Manufacture of other textiles n.e.c.,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0
`18,`309,District - Tinsukia,`14,`000,`0000,Manufacture of wearing apparel,20,10,10,16,10,6,4,0,4,12,0,12,8,0,8,4,0,4
`18,`309,District - Tinsukia,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",20,10,10,16,10,6,4,0,4,12,0,12,8,0,8,4,0,4
`18,`309,District - Tinsukia,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",20,10,10,16,10,6,4,0,4,12,0,12,8,0,8,4,0,4
`18,`309,District - Tinsukia,`15,`000,`0000,Manufacture of leather and related products,2,0,2,0,0,0,2,0,2,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`15,`152,`0000,Manufacture of footwear,2,0,2,0,0,0,2,0,2,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`15,`152,`1520,Manufacture of footwear,2,0,2,0,0,0,2,0,2,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",156,150,6,150,144,6,6,6,0,28,22,6,26,20,6,2,2,0
`18,`309,District - Tinsukia,`16,`161,`0000,Sawmilling and planing of wood,20,20,0,20,20,0,0,0,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`16,`161,`1610,Saw milling and planing of wood,20,20,0,20,20,0,0,0,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",136,130,6,130,124,6,6,6,0,24,18,6,22,16,6,2,2,0
`18,`309,District - Tinsukia,`16,`162,`1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",88,86,2,88,86,2,0,0,0,2,0,2,2,0,2,0,0,0
`18,`309,District - Tinsukia,`16,`162,`1623,Manufacture of wooden containers,8,8,0,6,6,0,2,2,0,4,4,0,2,2,0,2,2,0
`18,`309,District - Tinsukia,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",40,36,4,36,32,4,4,4,0,18,14,4,18,14,4,0,0,0
`18,`309,District - Tinsukia,`17,`000,`0000,Manufacture of paper and paper products,2,2,0,2,2,0,0,0,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`17,`170,`0000,Manufacture of paper and paper products,2,2,0,2,2,0,0,0,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`17,`170,`1709,Manufacture of other articles of paper and paperboard,2,2,0,2,2,0,0,0,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`19,`000,`0000,Manufacture of coke and refined petroleum products,50,50,0,18,18,0,32,32,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`19,`191,`0000,Manufacture of coke oven products,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`19,`191,`1910,Manufacture of coke oven products,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`19,`192,`0000,Manufacture of refined petroleum products,44,44,0,12,12,0,32,32,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`19,`192,`1920,Manufacture of refined petroleum products,44,44,0,12,12,0,32,32,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`20,`000,`0000,Manufacture of chemicals and chemical products,18,18,0,12,12,0,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`20,`201,`0000,"Manufacture of basic chemicals, fertilizer and nitrogen compounds, plastics",6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`20,`201,`2011,Manufacture of basic chemicals,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`20,`201,`2012,Manufacture of fertilizers and nitrogen compounds,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`20,`202,`0000,Manufacture of other chemical products,12,12,0,8,8,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`20,`202,`2022,"Manufacture of paints, varnishes and similar coatings, printing ink and",2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`20,`202,`2023,"Manufacture of soap and detergents, cleaning and polishing preparations,",6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`20,`202,`2029,Manufacture of other chemical products n.e.c.,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`22,`000,`0000,Manufacture of rubber and plastics products,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`22,`221,`0000,Manufacture of rubber products,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`22,`221,`2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`22,`222,`0000,Manufacture of plastics products,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`22,`222,`2220,Manufacture of plastics products,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`23,`000,`0000,Manufacture of other non-metallic mineral products,10,10,0,10,10,0,0,0,0,4,0,4,4,0,4,0,0,0
